sline,eline,sstop,estop,count,slon,slat,elon,elat
1号线,1号线,漕宝路,莲花路,32,121.43029467459823,31.17028964964568,121.39814802332572,31.13275059364296
1号线,1号线,莘庄,莲花路,61,121.38111623835272,31.112981979578,121.39814802332572,31.13275059364296
1号线,1号线,衡山路,莲花路,21,121.44214620549006,31.20688239224145,121.39814802332572,31.13275059364296
1号线,1号线,锦江乐园,莲花路,12,121.40952720905494,31.143868394429962,121.39814802332572,31.13275059364296
1号线,1号线,黄陂南路,莲花路,65,121.46874002480317,31.224755507253285,121.39814802332572,31.13275059364296
3号线,1号线,中山公园,莲花路,20,121.41373564273864,31.22041076094213,121.39814802332572,31.13275059364296
2号线,1号线,南京西路,莲花路,21,121.45550746198595,31.23176643260941,121.39814802332572,31.13275059364296
2号线,1号线,淞虹路,莲花路,13,121.35484187218569,31.220001080800422,121.39814802332572,31.13275059364296
2号线,1号线,陆家嘴,莲花路,23,121.49794977948895,31.240191163422505,121.39814802332572,31.13275059364296
2号线,1号线,静安寺,莲花路,15,121.44167858157878,31.22508411208896,121.39814802332572,31.13275059364296
7号线,1号线,静安寺,莲花路,18,121.44167858157878,31.22508411208896,121.39814802332572,31.13275059364296
3号线,1号线,大柏树,莲花路,12,121.47871798558658,31.291387582751717,121.39814802332572,31.13275059364296
4号线,1号线,宜山路,莲花路,17,121.42269762044405,31.18819926470648,121.39814802332572,31.13275059364296
3号线,1号线,延安西路,莲花路,19,121.4124581726931,31.21148710552621,121.39814802332572,31.13275059364296
4号线,1号线,东安路,莲花路,15,121.4503698398462,31.192699273756023,121.39814802332572,31.13275059364296
4号线,1号线,大木桥路,莲花路,17,121.45908067637887,31.196139893371825,121.39814802332572,31.13275059364296
4号线,1号线,浦电路,莲花路,18,121.52768533316281,31.225078430415724,121.39814802332572,31.13275059364296
4号线,1号线,蓝村路,莲花路,15,121.52364815509638,31.213755986618363,121.39814802332572,31.13275059364296
4号线,1号线,鲁班路,莲花路,12,121.4699497950208,31.200984897546874,121.39814802332572,31.13275059364296
5号线,1号线,东川路,莲花路,17,121.41524888440806,31.020241188616282,121.39814802332572,31.13275059364296
5号线,1号线,金平路,莲花路,17,121.40540784807324,31.013123694392327,121.39814802332572,31.13275059364296
5号线,1号线,颛桥,莲花路,13,121.39727235770029,31.06891559140017,121.39814802332572,31.13275059364296
7号线,1号线,昌平路,莲花路,13,121.43800471430905,31.23566670657638,121.39814802332572,31.13275059364296
7号线,1号线,肇嘉浜路,莲花路,11,121.44599379950607,31.20129057115306,121.39814802332572,31.13275059364296
7号线,1号线,长寿路,莲花路,27,121.433698478293,31.241748450885744,121.39814802332572,31.13275059364296
9号线,1号线,打浦桥,莲花路,22,121.46436457148386,31.20799187538027,121.39814802332572,31.13275059364296
1号线,1号线,陕西南路,锦江乐园,47,121.45564009860006,31.21922548450731,121.40952720905494,31.143868394429962
4号线,1号线,上海体育馆,锦江乐园,11,121.43182335702305,31.18388290258479,121.40952720905494,31.143868394429962
3号线,1号线,上海南站,锦江乐园,15,121.42521918125507,31.15677611560311,121.40952720905494,31.143868394429962
1号线,1号线,上海火车站,锦江乐园,24,121.45134662497871,31.249252480810924,121.40952720905494,31.143868394429962
1号线,1号线,人民广场,锦江乐园,32,121.47063544949978,31.234938109246567,121.40952720905494,31.143868394429962
8号线,1号线,人民广场,锦江乐园,36,121.47063544949978,31.234938109246567,121.40952720905494,31.143868394429962
1号线,1号线,彭浦新村,锦江乐园,14,121.44409222144392,31.308467802003857,121.40952720905494,31.143868394429962
1号线,1号线,徐家汇,锦江乐园,50,121.43372952077296,31.194665740632892,121.40952720905494,31.143868394429962
1号线,1号线,汉中路,锦江乐园,13,121.45397645386093,31.24359457371127,121.40952720905494,31.143868394429962
1号线,1号线,漕宝路,锦江乐园,14,121.43029467459823,31.17028964964568,121.40952720905494,31.143868394429962
1号线,1号线,莘庄,锦江乐园,28,121.38111623835272,31.112981979578,121.40952720905494,31.143868394429962
1号线,1号线,莲花路,锦江乐园,14,121.39814802332572,31.13275059364296,121.40952720905494,31.143868394429962
1号线,1号线,黄陂南路,锦江乐园,30,121.46874002480317,31.224755507253285,121.40952720905494,31.143868394429962
2号线,1号线,南京西路,锦江乐园,11,121.45550746198595,31.23176643260941,121.40952720905494,31.143868394429962
2号线,1号线,陆家嘴,锦江乐园,18,121.49794977948895,31.240191163422505,121.40952720905494,31.143868394429962
4号线,1号线,大木桥路,锦江乐园,11,121.45908067637887,31.196139893371825,121.40952720905494,31.143868394429962
5号线,1号线,北桥,锦江乐园,11,121.40537045269495,31.04707322588695,121.40952720905494,31.143868394429962
5号线,1号线,颛桥,锦江乐园,12,121.39727235770029,31.06891559140017,121.40952720905494,31.143868394429962
1号线,1号线,陕西南路,黄陂南路,28,121.45564009860006,31.21922548450731,121.46874002480317,31.224755507253285
1号线,1号线,上海体育馆,黄陂南路,16,121.43182335702305,31.18388290258479,121.46874002480317,31.224755507253285
4号线,1号线,上海体育馆,黄陂南路,15,121.43182335702305,31.18388290258479,121.46874002480317,31.224755507253285
1号线,1号线,上海南站,黄陂南路,23,121.42521918125507,31.15677611560311,121.46874002480317,31.224755507253285
3号线,1号线,上海南站,黄陂南路,15,121.42521918125507,31.15677611560311,121.46874002480317,31.224755507253285
1号线,1号线,上海火车站,黄陂南路,34,121.45134662497871,31.249252480810924,121.46874002480317,31.224755507253285
1号线,1号线,上海马戏城,黄陂南路,21,121.44750500177919,31.28142271502295,121.46874002480317,31.224755507253285
1号线,1号线,中山北路,黄陂南路,14,121.45459575307713,31.26097018742221,121.46874002480317,31.224755507253285
1号线,1号线,人民广场,黄陂南路,14,121.47063544949978,31.234938109246567,121.46874002480317,31.224755507253285
8号线,1号线,人民广场,黄陂南路,12,121.47063544949978,31.234938109246567,121.46874002480317,31.224755507253285
1号线,1号线,共富新村,黄陂南路,21,121.4294616044448,31.356866412833142,121.46874002480317,31.224755507253285
1号线,1号线,共康路,黄陂南路,21,121.4424467135747,31.320856838499626,121.46874002480317,31.224755507253285
1号线,1号线,外环路,黄陂南路,18,121.38839023279871,31.122824737234648,121.46874002480317,31.224755507253285
1号线,1号线,宝安公路,黄陂南路,13,121.42628965526123,31.371680039785065,121.46874002480317,31.224755507253285
1号线,1号线,延长路,黄陂南路,30,121.45088832522472,31.273688898052004,121.46874002480317,31.224755507253285
1号线,1号线,彭浦新村,黄陂南路,40,121.44409222144392,31.308467802003857,121.46874002480317,31.224755507253285
1号线,1号线,徐家汇,黄陂南路,47,121.43372952077296,31.194665740632892,121.46874002480317,31.224755507253285
1号线,1号线,新闸路,黄陂南路,13,121.4637517629793,31.240586195331716,121.46874002480317,31.224755507253285
1号线,1号线,汉中路,黄陂南路,17,121.45397645386093,31.24359457371127,121.46874002480317,31.224755507253285
1号线,1号线,汶水路,黄陂南路,15,121.44554511296896,31.294521946927127,121.46874002480317,31.224755507253285
1号线,1号线,漕宝路,黄陂南路,35,121.43029467459823,31.17028964964568,121.46874002480317,31.224755507253285
1号线,1号线,莘庄,黄陂南路,65,121.38111623835272,31.112981979578,121.46874002480317,31.224755507253285
1号线,1号线,莲花路,黄陂南路,62,121.39814802332572,31.13275059364296,121.46874002480317,31.224755507253285
1号线,1号线,衡山路,黄陂南路,13,121.44214620549006,31.20688239224145,121.46874002480317,31.224755507253285
1号线,1号线,通河新村,黄陂南路,28,121.436928222904,31.332912780055825,121.46874002480317,31.224755507253285
1号线,1号线,锦江乐园,黄陂南路,39,121.40952720905494,31.143868394429962,121.46874002480317,31.224755507253285
2号线,1号线,东昌路,黄陂南路,13,121.51103796264,31.23538865645536,121.46874002480317,31.224755507253285
2号线,1号线,中山公园,黄陂南路,20,121.41373564273864,31.22041076094213,121.46874002480317,31.224755507253285
2号线,1号线,淞虹路,黄陂南路,17,121.35484187218569,31.220001080800422,121.46874002480317,31.224755507253285
2号线,1号线,陆家嘴,黄陂南路,16,121.49794977948895,31.240191163422505,121.46874002480317,31.224755507253285
2号线,1号线,静安寺,黄陂南路,12,121.44167858157878,31.22508411208896,121.46874002480317,31.224755507253285
7号线,1号线,大华三路,黄陂南路,12,121.41841607530264,31.275786131415416,121.46874002480317,31.224755507253285
7号线,1号线,行知路,黄陂南路,12,121.41698551371452,31.28684203279706,121.46874002480317,31.224755507253285
2号线,2号线,南京东路,威宁路,12,121.47924428412828,31.23911535220653,121.38242696981457,31.216666701571704
2号线,2号线,江苏路,威宁路,19,121.4278857845281,31.221726714144122,121.38242696981457,31.216666701571704
1号线,2号线,人民广场,威宁路,22,121.47063544949978,31.234938109246567,121.38242696981457,31.216666701571704
2号线,2号线,东昌路,威宁路,14,121.51103796264,31.23538865645536,121.38242696981457,31.216666701571704
2号线,2号线,中山公园,威宁路,35,121.41373564273864,31.22041076094213,121.38242696981457,31.216666701571704
2号线,2号线,南京西路,威宁路,29,121.45550746198595,31.23176643260941,121.38242696981457,31.216666701571704
2号线,2号线,娄山关路,威宁路,35,121.39963073146214,31.21290652542745,121.38242696981457,31.216666701571704
2号线,2号线,徐泾东,威宁路,36,121.29487927379664,31.19026886327993,121.38242696981457,31.216666701571704
2号线,2号线,淞虹路,威宁路,27,121.35484187218569,31.220001080800422,121.38242696981457,31.216666701571704
2号线,2号线,虹桥2号航站楼,威宁路,17,121.32172604372542,31.19659605124147,121.38242696981457,31.216666701571704
2号线,2号线,虹桥火车站,威宁路,16,121.31698004097382,31.19592455947813,121.38242696981457,31.216666701571704
2号线,2号线,金科路,威宁路,13,121.5977989899922,31.20636119514668,121.38242696981457,31.216666701571704
2号线,2号线,陆家嘴,威宁路,32,121.49794977948895,31.240191163422505,121.38242696981457,31.216666701571704
2号线,2号线,静安寺,威宁路,43,121.44167858157878,31.22508411208896,121.38242696981457,31.216666701571704
2号线,2号线,南京东路,金科路,15,121.47924428412828,31.23911535220653,121.5977989899922,31.20636119514668
2号线,2号线,龙阳路,金科路,44,121.55315410718144,31.20524621882207,121.5977989899922,31.20636119514668
1号线,2号线,人民广场,金科路,15,121.47063544949978,31.234938109246567,121.5977989899922,31.20636119514668
1号线,2号线,莘庄,金科路,13,121.38111623835272,31.112981979578,121.5977989899922,31.20636119514668
2号线,2号线,上海科技馆,金科路,15,121.54058926688705,31.22069337516232,121.5977989899922,31.20636119514668
2号线,2号线,世纪公园,金科路,23,121.5466810635746,31.21147339791956,121.5977989899922,31.20636119514668
2号线,2号线,东昌路,金科路,32,121.51103796264,31.23538865645536,121.5977989899922,31.20636119514668
2号线,2号线,中山公园,金科路,20,121.41373564273864,31.22041076094213,121.5977989899922,31.20636119514668
2号线,2号线,华夏东路,金科路,21,121.67661293740723,31.198740900586728,121.5977989899922,31.20636119514668
2号线,2号线,南京西路,金科路,19,121.45550746198595,31.23176643260941,121.5977989899922,31.20636119514668
2号线,2号线,唐镇,金科路,47,121.6519603736814,31.21643919587955,121.5977989899922,31.20636119514668
2号线,2号线,威宁路,金科路,11,121.38242696981457,31.216666701571704,121.5977989899922,31.20636119514668
2号线,2号线,娄山关路,金科路,14,121.39963073146214,31.21290652542745,121.5977989899922,31.20636119514668
2号线,2号线,川沙,金科路,27,121.69373207022477,31.188757992937546,121.5977989899922,31.20636119514668
2号线,2号线,广兰路,金科路,31,121.61697087791599,31.21308703855244,121.5977989899922,31.20636119514668
2号线,2号线,张江高科,金科路,20,121.58349951749912,31.20395598048356,121.5977989899922,31.20636119514668
2号线,2号线,徐泾东,金科路,14,121.29487927379664,31.19026886327993,121.5977989899922,31.20636119514668
2号线,2号线,淞虹路,金科路,25,121.35484187218569,31.220001080800422,121.5977989899922,31.20636119514668
2号线,2号线,虹桥火车站,金科路,15,121.31698004097382,31.19592455947813,121.5977989899922,31.20636119514668
2号线,2号线,陆家嘴,金科路,21,121.49794977948895,31.240191163422505,121.5977989899922,31.20636119514668
4号线,2号线,世纪大道,金科路,33,121.52256449772648,31.23100111534736,121.5977989899922,31.20636119514668
4号线,2号线,杨树浦路,金科路,12,121.51300761433576,31.253962069442164,121.5977989899922,31.20636119514668
6号线,2号线,浦电路,金科路,13,121.52768533316281,31.225078430415724,121.5977989899922,31.20636119514668
7号线,2号线,杨高南路,金科路,11,121.52105366063574,31.189549790738692,121.5977989899922,31.20636119514668
7号线,2号线,芳华路,金科路,17,121.5458417775058,31.19526150800955,121.5977989899922,31.20636119514668
7号线,2号线,锦绣路,金科路,16,121.53581834238159,31.18961889998437,121.5977989899922,31.20636119514668
9号线,2号线,商城路,金科路,12,121.51193609897364,31.232426193938338,121.5977989899922,31.20636119514668
9号线,2号线,桂林路,金科路,11,121.4136099472531,31.176738244195533,121.5977989899922,31.20636119514668
9号线,2号线,漕河泾开发区,金科路,14,121.39298139926555,31.172308892848147,121.5977989899922,31.20636119514668
3号线,3号线,上海火车站,水产路,11,121.45134662497871,31.249252480810924,121.48363914804142,31.38331485006464
3号线,4号线,上海火车站,蓝村路,17,121.45134662497871,31.249252480810924,121.52364815509638,31.213755986618363
1号线,4号线,莲花路,蓝村路,11,121.39814802332572,31.13275059364296,121.52364815509638,31.213755986618363
2号线,4号线,陆家嘴,蓝村路,14,121.49794977948895,31.240191163422505,121.52364815509638,31.213755986618363
4号线,4号线,杨树浦路,蓝村路,19,121.51300761433576,31.253962069442164,121.52364815509638,31.213755986618363
4号线,4号线,鲁班路,蓝村路,11,121.4699497950208,31.200984897546874,121.52364815509638,31.213755986618363
6号线,6号线,浦电路,东明路,12,121.52768533316281,31.225078430415724,121.50668094369848,31.17467594743163
6号线,6号线,浦电路,临沂新村,14,121.52768533316281,31.225078430415724,121.51263098182359,31.195106563935013
4号线,6号线,世纪大道,灵岩南路,12,121.52256449772648,31.23100111534736,121.49077318719584,31.1507590245521
7号线,7号线,静安寺,上海大学,17,121.44167858157878,31.22508411208896,121.38405690758877,31.32238645537037
7号线,7号线,刘行,上海大学,11,121.35768848571112,31.3594589473713,121.38405690758877,31.32238645537037
7号线,7号线,新村路,上海大学,12,121.41795111497585,31.265764974351047,121.38405690758877,31.32238645537037
7号线,7号线,行知路,上海大学,14,121.41698551371452,31.28684203279706,121.38405690758877,31.32238645537037
7号线,7号线,长寿路,上海大学,28,121.433698478293,31.241748450885744,121.38405690758877,31.32238645537037
7号线,7号线,顾村公园,上海大学,33,121.36837582882794,31.346419243369073,121.38405690758877,31.32238645537037
1号线,4号线,陕西南路,东安路,11,121.45564009860006,31.21922548450731,121.4503698398462,31.192699273756023
1号线,4号线,莲花路,东安路,18,121.39814802332572,31.13275059364296,121.4503698398462,31.192699273756023
7号线,7号线,静安寺,场中路,15,121.44167858157878,31.22508411208896,121.40903943884928,31.30570415234887
7号线,7号线,镇坪路,场中路,12,121.42514754106442,31.248207850486914,121.40903943884928,31.30570415234887
7号线,7号线,昌平路,场中路,12,121.43800471430905,31.23566670657638,121.40903943884928,31.30570415234887
7号线,7号线,美兰湖,场中路,22,121.34533835861332,31.403679305912465,121.40903943884928,31.30570415234887
7号线,7号线,长寿路,场中路,18,121.433698478293,31.241748450885744,121.40903943884928,31.30570415234887
7号线,7号线,顾村公园,场中路,29,121.36837582882794,31.346419243369073,121.40903943884928,31.30570415234887
2号线,7号线,陆家嘴,新村路,28,121.49794977948895,31.240191163422505,121.41795111497585,31.265764974351047
2号线,7号线,静安寺,新村路,13,121.44167858157878,31.22508411208896,121.41795111497585,31.265764974351047
7号线,7号线,静安寺,新村路,26,121.44167858157878,31.22508411208896,121.41795111497585,31.265764974351047
7号线,7号线,昌平路,新村路,13,121.43800471430905,31.23566670657638,121.41795111497585,31.265764974351047
7号线,7号线,美兰湖,新村路,12,121.34533835861332,31.403679305912465,121.41795111497585,31.265764974351047
7号线,7号线,肇嘉浜路,新村路,19,121.44599379950607,31.20129057115306,121.41795111497585,31.265764974351047
7号线,7号线,长寿路,新村路,30,121.433698478293,31.241748450885744,121.41795111497585,31.265764974351047
7号线,7号线,顾村公园,新村路,21,121.36837582882794,31.346419243369073,121.41795111497585,31.265764974351047
7号线,7号线,上海大学,美兰湖,14,121.38405690758877,31.32238645537037,121.34533835861332,31.403679305912465
7号线,7号线,场中路,美兰湖,19,121.40903943884928,31.30570415234887,121.34533835861332,31.403679305912465
7号线,7号线,新村路,美兰湖,14,121.41795111497585,31.265764974351047,121.34533835861332,31.403679305912465
7号线,7号线,行知路,美兰湖,13,121.41698551371452,31.28684203279706,121.34533835861332,31.403679305912465
7号线,7号线,顾村公园,美兰湖,30,121.36837582882794,31.346419243369073,121.34533835861332,31.403679305912465
1号线,7号线,人民广场,行知路,11,121.47063544949978,31.234938109246567,121.41698551371452,31.28684203279706
7号线,7号线,静安寺,行知路,27,121.44167858157878,31.22508411208896,121.41698551371452,31.28684203279706
7号线,7号线,刘行,行知路,11,121.35768848571112,31.3594589473713,121.41698551371452,31.28684203279706
7号线,7号线,美兰湖,行知路,11,121.34533835861332,31.403679305912465,121.41698551371452,31.28684203279706
7号线,7号线,肇嘉浜路,行知路,16,121.44599379950607,31.20129057115306,121.41698551371452,31.28684203279706
7号线,7号线,长寿路,行知路,32,121.433698478293,31.241748450885744,121.41698551371452,31.28684203279706
7号线,7号线,顾村公园,行知路,26,121.36837582882794,31.346419243369073,121.41698551371452,31.28684203279706
8号线,7号线,人民广场,长清路,15,121.47063544949978,31.234938109246567,121.4816179163442,31.176612522532874
2号线,7号线,娄山关路,长清路,11,121.39963073146214,31.21290652542745,121.4816179163442,31.176612522532874
7号线,7号线,静安寺,长清路,16,121.44167858157878,31.22508411208896,121.4816179163442,31.176612522532874
8号线,8号线,人民广场,曲阳路,31,121.47063544949978,31.234938109246567,121.4862960079485,31.278454064262682
2号线,8号线,南京西路,曲阳路,13,121.45550746198595,31.23176643260941,121.4862960079485,31.278454064262682
2号线,8号线,静安寺,曲阳路,12,121.44167858157878,31.22508411208896,121.4862960079485,31.278454064262682
8号线,8号线,虹口足球场,曲阳路,32,121.47460987529377,31.27359150693548,121.4862960079485,31.278454064262682
8号线,8号线,大世界,曲阳路,16,121.47481767492849,31.2292542522224,121.4862960079485,31.278454064262682
8号线,8号线,江浦路,曲阳路,11,121.51389351580566,31.277083990284137,121.4862960079485,31.278454064262682
8号线,8号线,黄兴路,曲阳路,14,121.52409693409126,31.28083722777821,121.4862960079485,31.278454064262682
8号线,8号线,人民广场,联航路,13,121.47063544949978,31.234938109246567,121.50626008706436,31.07569529252757
11号线,9号线,江苏路,七宝,11,121.4278857845281,31.221726714144122,121.34498139587966,31.15731217495469
8号线,9号线,人民广场,七宝,15,121.47063544949978,31.234938109246567,121.34498139587966,31.15731217495469
1号线,9号线,徐家汇,七宝,29,121.43372952077296,31.194665740632892,121.34498139587966,31.15731217495469
9号线,9号线,徐家汇,七宝,34,121.43372952077296,31.194665740632892,121.34498139587966,31.15731217495469
7号线,9号线,静安寺,七宝,14,121.44167858157878,31.22508411208896,121.34498139587966,31.15731217495469
9号线,9号线,宜山路,七宝,40,121.42269762044405,31.18819926470648,121.34498139587966,31.15731217495469
4号线,9号线,世纪大道,七宝,11,121.52256449772648,31.23100111534736,121.34498139587966,31.15731217495469
7号线,9号线,昌平路,七宝,15,121.43800471430905,31.23566670657638,121.34498139587966,31.15731217495469
7号线,9号线,肇嘉浜路,七宝,23,121.44599379950607,31.20129057115306,121.34498139587966,31.15731217495469
8号线,9号线,陆家浜路,七宝,16,121.48159054626528,31.21366080123929,121.34498139587966,31.15731217495469
9号线,9号线,九亭,七宝,76,121.31500532139783,31.139231292526546,121.34498139587966,31.15731217495469
9号线,9号线,佘山,七宝,49,121.22531806459601,31.106447312140713,121.34498139587966,31.15731217495469
9号线,9号线,合川路,七宝,55,121.38005244996496,31.168371936923453,121.34498139587966,31.15731217495469
9号线,9号线,商城路,七宝,20,121.51193609897364,31.232426193938338,121.34498139587966,31.15731217495469
9号线,9号线,嘉善路,七宝,24,121.45619948566738,31.20469519628695,121.34498139587966,31.15731217495469
9号线,9号线,打浦桥,七宝,38,121.46436457148386,31.20799187538027,121.34498139587966,31.15731217495469
9号线,9号线,杨高中路,七宝,16,121.54443334151014,31.22966527628743,121.34498139587966,31.15731217495469
9号线,9号线,松江体育中心,七宝,29,121.22616897058948,31.01818946621575,121.34498139587966,31.15731217495469
9号线,9号线,松江大学城,七宝,55,121.22829192109877,31.056206744549907,121.34498139587966,31.15731217495469
9号线,9号线,松江新城,七宝,16,121.226350799084,31.032348949242174,121.34498139587966,31.15731217495469
9号线,9号线,桂林路,七宝,49,121.4136099472531,31.176738244195533,121.34498139587966,31.15731217495469
9号线,9号线,泗泾,七宝,50,121.25595077339413,31.120416930756143,121.34498139587966,31.15731217495469
9号线,9号线,洞泾,七宝,22,121.22611214806558,31.08649171026643,121.34498139587966,31.15731217495469
9号线,9号线,漕河泾开发区,七宝,89,121.39298139926555,31.172308892848147,121.34498139587966,31.15731217495469
9号线,9号线,醉白池,七宝,11,121.2247557919795,31.003118454557853,121.34498139587966,31.15731217495469
9号线,9号线,马当路,七宝,14,121.4729104932412,31.211391910612306,121.34498139587966,31.15731217495469
1号线,9号线,徐家汇,合川路,15,121.43372952077296,31.194665740632892,121.38005244996496,31.168371936923453
9号线,9号线,徐家汇,合川路,21,121.43372952077296,31.194665740632892,121.38005244996496,31.168371936923453
9号线,9号线,宜山路,合川路,12,121.42269762044405,31.18819926470648,121.38005244996496,31.168371936923453
4号线,9号线,世纪大道,合川路,11,121.52256449772648,31.23100111534736,121.38005244996496,31.168371936923453
9号线,9号线,七宝,合川路,56,121.34498139587966,31.15731217495469,121.38005244996496,31.168371936923453
9号线,9号线,九亭,合川路,68,121.31500532139783,31.139231292526546,121.38005244996496,31.168371936923453
9号线,9号线,佘山,合川路,30,121.22531806459601,31.106447312140713,121.38005244996496,31.168371936923453
9号线,9号线,商城路,合川路,13,121.51193609897364,31.232426193938338,121.38005244996496,31.168371936923453
9号线,9号线,打浦桥,合川路,18,121.46436457148386,31.20799187538027,121.38005244996496,31.168371936923453
9号线,9号线,杨高中路,合川路,25,121.54443334151014,31.22966527628743,121.38005244996496,31.168371936923453
9号线,9号线,松江大学城,合川路,27,121.22829192109877,31.056206744549907,121.38005244996496,31.168371936923453
9号线,9号线,桂林路,合川路,17,121.4136099472531,31.176738244195533,121.38005244996496,31.168371936923453
9号线,9号线,泗泾,合川路,35,121.25595077339413,31.120416930756143,121.38005244996496,31.168371936923453
9号线,9号线,漕河泾开发区,合川路,15,121.39298139926555,31.172308892848147,121.38005244996496,31.168371936923453
8号线,9号线,人民广场,泗泾,11,121.47063544949978,31.234938109246567,121.25595077339413,31.120416930756143
9号线,9号线,徐家汇,泗泾,15,121.43372952077296,31.194665740632892,121.25595077339413,31.120416930756143
9号线,9号线,宜山路,泗泾,17,121.42269762044405,31.18819926470648,121.25595077339413,31.120416930756143
9号线,9号线,七宝,泗泾,55,121.34498139587966,31.15731217495469,121.25595077339413,31.120416930756143
9号线,9号线,九亭,泗泾,22,121.31500532139783,31.139231292526546,121.25595077339413,31.120416930756143
9号线,9号线,合川路,泗泾,37,121.38005244996496,31.168371936923453,121.25595077339413,31.120416930756143
9号线,9号线,打浦桥,泗泾,17,121.46436457148386,31.20799187538027,121.25595077339413,31.120416930756143
9号线,9号线,星中路,泗泾,12,121.36438874043041,31.160065749391432,121.25595077339413,31.120416930756143
9号线,9号线,松江体育中心,泗泾,21,121.22616897058948,31.01818946621575,121.25595077339413,31.120416930756143
9号线,9号线,松江大学城,泗泾,21,121.22829192109877,31.056206744549907,121.25595077339413,31.120416930756143
9号线,9号线,松江新城,泗泾,15,121.226350799084,31.032348949242174,121.25595077339413,31.120416930756143
9号线,9号线,桂林路,泗泾,44,121.4136099472531,31.176738244195533,121.25595077339413,31.120416930756143
9号线,9号线,漕河泾开发区,泗泾,78,121.39298139926555,31.172308892848147,121.25595077339413,31.120416930756143
1号线,11号线,徐家汇,三林东,11,121.43372952077296,31.194665740632892,121.51880263243744,31.148615696720988
11号线,11号线,南翔,安亭,23,121.31881991372576,31.298910112884144,121.15753439775094,31.290371645991048
11号线,11号线,嘉定新城,安亭,14,121.25000514095522,31.33207154070293,121.15753439775094,31.290371645991048
11号线,11号线,李子园,安亭,14,121.38538372745506,31.270850725571734,121.15753439775094,31.290371645991048
11号线,11号线,花桥,安亭,14,121.09962836865229,31.300552449480904,121.15753439775094,31.290371645991048
11号线,11号线,南翔,祁连山路,21,121.31881991372576,31.298910112884144,121.37127921342696,31.273395084271602
11号线,11号线,嘉定北,祁连山路,14,121.23304370693278,31.393509952081804,121.37127921342696,31.273395084271602
11号线,11号线,桃浦新村,祁连山路,13,121.34497865491224,31.283411144688834,121.37127921342696,31.273395084271602
16号线,16号线,惠南,书院,14,121.7573900188764,31.05589742879377,121.8464773754668,30.961623400024198
1号线,1号线,陕西南路,宝安公路,16,121.45564009860006,31.21922548450731,121.42628965526123,31.371680039785065
1号线,1号线,上海火车站,宝安公路,71,121.45134662497871,31.249252480810924,121.42628965526123,31.371680039785065
1号线,1号线,上海马戏城,宝安公路,21,121.44750500177919,31.28142271502295,121.42628965526123,31.371680039785065
8号线,1号线,人民广场,宝安公路,16,121.47063544949978,31.234938109246567,121.42628965526123,31.371680039785065
1号线,1号线,共康路,宝安公路,12,121.4424467135747,31.320856838499626,121.42628965526123,31.371680039785065
1号线,1号线,呼兰路,宝安公路,14,121.43310747987196,31.341553447554283,121.42628965526123,31.371680039785065
1号线,1号线,延长路,宝安公路,16,121.45088832522472,31.273688898052004,121.42628965526123,31.371680039785065
1号线,1号线,汶水路,宝安公路,18,121.44554511296896,31.294521946927127,121.42628965526123,31.371680039785065
1号线,1号线,通河新村,宝安公路,14,121.436928222904,31.332912780055825,121.42628965526123,31.371680039785065
1号线,1号线,黄陂南路,宝安公路,11,121.46874002480317,31.224755507253285,121.42628965526123,31.371680039785065
1号线,1号线,陕西南路,延长路,36,121.45564009860006,31.21922548450731,121.45088832522472,31.273688898052004
1号线,1号线,上海火车站,延长路,52,121.45134662497871,31.249252480810924,121.45088832522472,31.273688898052004
1号线,1号线,中山北路,延长路,21,121.45459575307713,31.26097018742221,121.45088832522472,31.273688898052004
1号线,1号线,人民广场,延长路,25,121.47063544949978,31.234938109246567,121.45088832522472,31.273688898052004
8号线,1号线,人民广场,延长路,32,121.47063544949978,31.234938109246567,121.45088832522472,31.273688898052004
1号线,1号线,共富新村,延长路,40,121.4294616044448,31.356866412833142,121.45088832522472,31.273688898052004
1号线,1号线,共康路,延长路,32,121.4424467135747,31.320856838499626,121.45088832522472,31.273688898052004
1号线,1号线,呼兰路,延长路,18,121.43310747987196,31.341553447554283,121.45088832522472,31.273688898052004
1号线,1号线,宝安公路,延长路,12,121.42628965526123,31.371680039785065,121.45088832522472,31.273688898052004
1号线,1号线,富锦路,延长路,17,121.42001197737257,31.39407815119172,121.45088832522472,31.273688898052004
1号线,1号线,彭浦新村,延长路,60,121.44409222144392,31.308467802003857,121.45088832522472,31.273688898052004
1号线,1号线,徐家汇,延长路,19,121.43372952077296,31.194665740632892,121.45088832522472,31.273688898052004
1号线,1号线,汉中路,延长路,20,121.45397645386093,31.24359457371127,121.45088832522472,31.273688898052004
1号线,1号线,汶水路,延长路,15,121.44554511296896,31.294521946927127,121.45088832522472,31.273688898052004
1号线,1号线,漕宝路,延长路,17,121.43029467459823,31.17028964964568,121.45088832522472,31.273688898052004
1号线,1号线,莘庄,延长路,12,121.38111623835272,31.112981979578,121.45088832522472,31.273688898052004
1号线,1号线,莲花路,延长路,12,121.39814802332572,31.13275059364296,121.45088832522472,31.273688898052004
1号线,1号线,通河新村,延长路,31,121.436928222904,31.332912780055825,121.45088832522472,31.273688898052004
1号线,1号线,黄陂南路,延长路,33,121.46874002480317,31.224755507253285,121.45088832522472,31.273688898052004
2号线,1号线,南京西路,延长路,12,121.45550746198595,31.23176643260941,121.45088832522472,31.273688898052004
