本站编码,上次过站编号,车牌号码,slon,slat,elon,elat
311,535,1,125.44269073300006,43.88860573300008,123.12902195100003,45.573517448000075
312,535,1,125.64987923700005,43.968514371000026,123.12902195100003,45.573517448000075
411,535,10,125.25600753800006,43.98591059000006,123.12902195100003,45.573517448000075
511,535,29,125.30232206200003,43.98087807500008,123.12902195100003,45.573517448000075
514,535,1,125.16459091200011,44.4586728,123.12902195100003,45.573517448000075
522,535,1,125.0262523990001,44.84656761400004,123.12902195100003,45.573517448000075
523,535,9,124.73169542700009,45.09201422400008,123.12902195100003,45.573517448000075
524,535,9,124.5371307260001,45.27445964200007,123.12902195100003,45.573517448000075
531,535,5,124.23775261800006,45.50028848200003,123.12902195100003,45.573517448000075
532,535,3,124.062307454,45.56547340800006,123.12902195100003,45.573517448000075
533,535,6,123.76207207200002,45.599422711000045,123.12902195100003,45.573517448000075
541,535,6,122.891961476,45.56020383900005,123.12902195100003,45.573517448000075
542,535,16,122.90041220000012,45.6017131,123.12902195100003,45.573517448000075
543,535,2,122.87090865900007,45.66553017100006,123.12902195100003,45.573517448000075
545,535,2,122.56571582300012,45.733326033000026,123.12902195100003,45.573517448000075
549,535,2,122.9213355500001,45.5247826,123.12902195100003,45.573517448000075
552,535,3,122.7498806210001,45.593189187000064,123.12902195100003,45.573517448000075
553,535,1,122.90112341000008,45.19290547300005,123.12902195100003,45.573517448000075
554,535,4,122.8562708400001,45.32926113600007,123.12902195100003,45.573517448000075
591,535,1,124.96698765000008,45.42920945000003,123.12902195100003,45.573517448000075
593,535,2,124.88730995100002,45.170218057000056,123.12902195100003,45.573517448000075
594,535,3,124.8500190100001,45.09731913300004,123.12902195100003,45.573517448000075
595,535,3,124.7556024380001,45.21272907100007,123.12902195100003,45.573517448000075
596,535,11,124.72368478200008,45.16598892400003,123.12902195100003,45.573517448000075
717,535,1,125.14494475000004,43.86810495000003,123.12902195100003,45.573517448000075
891,535,1,123.56263058700006,43.42447649700006,123.12902195100003,45.573517448000075
122,221,1,125.1095093880001,43.68619200400008,125.16938424400007,42.96104771000006
131,221,710,125.3209912000001,43.7925926,125.16938424400007,42.96104771000006
132,221,70,125.40367465000008,43.832945650000056,125.16938424400007,42.96104771000006
133,221,13,125.45553092300008,43.94948199800007,125.16938424400007,42.96104771000006
134,221,3,125.39053413200008,44.01310719500003,125.16938424400007,42.96104771000006
212,221,39,125.3226954,43.3594368,125.16938424400007,42.96104771000006
213,221,4,125.30262193400006,43.57254846700005,125.16938424400007,42.96104771000006
222,221,170,125.24533531700001,43.05603528200004,125.16938424400007,42.96104771000006
223,221,36,125.30422112500003,43.22071725300003,125.16938424400007,42.96104771000006
242,221,3,125.75605742300002,43.046815276000075,125.16938424400007,42.96104771000006
311,221,11,125.44269073300006,43.88860573300008,125.16938424400007,42.96104771000006
312,221,31,125.64987923700005,43.968514371000026,125.16938424400007,42.96104771000006
31A,221,1,125.53931703500007,43.911484846000064,125.16938424400007,42.96104771000006
321,221,20,126.4159946000001,43.8916856000001,125.16938424400007,42.96104771000006
375,221,1,126.4965091,43.7948124000001,125.16938424400007,42.96104771000006
376,221,1,126.41218788100002,43.677853920000075,125.16938424400007,42.96104771000006
411,221,5,125.25600753800006,43.98591059000006,125.16938424400007,42.96104771000006
412,221,1,125.17844416900004,43.930943366000065,125.16938424400007,42.96104771000006
523,221,1,124.73169542700009,45.09201422400008,125.16938424400007,42.96104771000006
524,221,2,124.5371307260001,45.27445964200007,125.16938424400007,42.96104771000006
591,221,1,124.96698765000008,45.42920945000003,125.16938424400007,42.96104771000006
594,221,2,124.8500190100001,45.09731913300004,125.16938424400007,42.96104771000006
611,221,6,126.11295746700011,45.11385153200007,125.16938424400007,42.96104771000006
614,221,1,125.83823818700012,44.756976622000025,125.16938424400007,42.96104771000006
622,221,1,125.41400851800006,44.12989938800007,125.16938424400007,42.96104771000006
711,221,1,124.98930631100006,43.86203878100008,125.16938424400007,42.96104771000006
717,221,2,125.14494475000004,43.86810495000003,125.16938424400007,42.96104771000006
122,232,1,125.1095093880001,43.68619200400008,125.50120040100012,42.964997082000025
131,232,17,125.3209912000001,43.7925926,125.50120040100012,42.964997082000025
212,232,3,125.3226954,43.3594368,125.50120040100012,42.964997082000025
231,232,3,125.47032769400005,43.128101549000064,125.50120040100012,42.964997082000025
233,232,4,125.56291625100005,42.68225550100004,125.50120040100012,42.964997082000025
37E,232,1,125.28489156400008,42.300966050000056,125.50120040100012,42.964997082000025
611,232,3,126.11295746700011,45.11385153200007,125.50120040100012,42.964997082000025
122,233,1,125.1095093880001,43.68619200400008,125.56291625100005,42.68225550100004
131,233,392,125.3209912000001,43.7925926,125.56291625100005,42.68225550100004
132,233,20,125.40367465000008,43.832945650000056,125.56291625100005,42.68225550100004
134,233,3,125.39053413200008,44.01310719500003,125.56291625100005,42.68225550100004
212,233,24,125.3226954,43.3594368,125.56291625100005,42.68225550100004
213,233,1,125.30262193400006,43.57254846700005,125.56291625100005,42.68225550100004
231,233,13,125.47032769400005,43.128101549000064,125.56291625100005,42.68225550100004
232,233,4,125.50120040100012,42.964997082000025,125.56291625100005,42.68225550100004
252,233,2,126.74025045000008,42.37168875000003,125.56291625100005,42.68225550100004
255,233,1,127.27065426600007,42.30857574400005,125.56291625100005,42.68225550100004
256,233,2,127.4246418,42.18310995000007,125.56291625100005,42.68225550100004
294,233,4,125.77106545000004,41.673053150000044,125.56291625100005,42.68225550100004
295,233,2,125.52592370800005,41.52195489600007,125.56291625100005,42.68225550100004
297,233,32,125.86151678500005,41.79211507800005,125.56291625100005,42.68225550100004
311,233,5,125.44269073300006,43.88860573300008,125.56291625100005,42.68225550100004
312,233,5,125.64987923700005,43.968514371000026,125.56291625100005,42.68225550100004
313,233,1,125.8115129,43.9761267000001,125.56291625100005,42.68225550100004
321,233,2,126.4159946000001,43.8916856000001,125.56291625100005,42.68225550100004
322,233,1,126.4637434870001,43.93134627500007,125.56291625100005,42.68225550100004
327,233,2,127.3566136000001,43.7776381,125.56291625100005,42.68225550100004
33D,233,1,127.67961609000008,42.51734649100007,125.56291625100005,42.68225550100004
373,233,1,126.61547574000008,43.788298627000074,125.56291625100005,42.68225550100004
375,233,18,126.4965091,43.7948124000001,125.56291625100005,42.68225550100004
376,233,2,126.41218788100002,43.677853920000075,125.56291625100005,42.68225550100004
377,233,1,126.1532035250001,43.46347577500006,125.56291625100005,42.68225550100004
378,233,2,126.00717761600004,43.12554858100003,125.56291625100005,42.68225550100004
379,233,8,125.98906661500007,42.96706881600005,125.56291625100005,42.68225550100004
37A,233,4,125.82228721700005,42.793386256000076,125.56291625100005,42.68225550100004
37B,233,4,125.64328248300001,42.571517767000046,125.56291625100005,42.68225550100004
37E,233,4,125.28489156400008,42.300966050000056,125.56291625100005,42.68225550100004
381,233,1,125.78149765000012,42.0345816000001,125.56291625100005,42.68225550100004
383,233,4,125.80804557900001,42.34677105900005,125.56291625100005,42.68225550100004
385,233,4,125.75003957700005,42.60196191000006,125.56291625100005,42.68225550100004
391,233,4,126.4736873000001,41.974801350000064,125.56291625100005,42.68225550100004
3A5,233,1,126.81859515100007,44.288285280000025,125.56291625100005,42.68225550100004
411,233,1,125.25600753800006,43.98591059000006,125.56291625100005,42.68225550100004
523,233,1,124.73169542700009,45.09201422400008,125.56291625100005,42.68225550100004
524,233,1,124.5371307260001,45.27445964200007,125.56291625100005,42.68225550100004
591,233,1,124.96698765000008,45.42920945000003,125.56291625100005,42.68225550100004
611,233,2,126.11295746700011,45.11385153200007,125.56291625100005,42.68225550100004
612,233,1,125.99638577300004,44.99053530400005,125.56291625100005,42.68225550100004
621,233,2,125.65881252500003,44.53435361900006,125.56291625100005,42.68225550100004
622,233,2,125.41400851800006,44.12989938800007,125.56291625100005,42.68225550100004
122,241,1,125.1095093880001,43.68619200400008,125.5103099,43.18727215000007
131,241,117,125.3209912000001,43.7925926,125.5103099,43.18727215000007
132,241,7,125.40367465000008,43.832945650000056,125.5103099,43.18727215000007
134,241,1,125.39053413200008,44.01310719500003,125.5103099,43.18727215000007
212,241,187,125.3226954,43.3594368,125.5103099,43.18727215000007
213,241,2,125.30262193400006,43.57254846700005,125.5103099,43.18727215000007
223,241,1,125.30422112500003,43.22071725300003,125.5103099,43.18727215000007
231,241,2,125.47032769400005,43.128101549000064,125.5103099,43.18727215000007
241,241,1,125.5103099,43.18727215000007,125.5103099,43.18727215000007
242,241,3,125.75605742300002,43.046815276000075,125.5103099,43.18727215000007
244,241,2,126.11105144700002,42.70220170600004,125.5103099,43.18727215000007
311,241,2,125.44269073300006,43.88860573300008,125.5103099,43.18727215000007
312,241,4,125.64987923700005,43.968514371000026,125.5103099,43.18727215000007
378,241,1,126.00717761600004,43.12554858100003,125.5103099,43.18727215000007
391,241,2,126.4736873000001,41.974801350000064,125.5103099,43.18727215000007
411,241,1,125.25600753800006,43.98591059000006,125.5103099,43.18727215000007
512,241,1,125.16413452500001,44.16457268000005,125.5103099,43.18727215000007
574,241,1,123.53722580200008,43.643090862000065,125.5103099,43.18727215000007
621,241,1,125.65881252500003,44.53435361900006,125.5103099,43.18727215000007
122,244,1,125.1095093880001,43.68619200400008,126.11105144700002,42.70220170600004
131,244,187,125.3209912000001,43.7925926,126.11105144700002,42.70220170600004
132,244,19,125.40367465000008,43.832945650000056,126.11105144700002,42.70220170600004
133,244,1,125.45553092300008,43.94948199800007,126.11105144700002,42.70220170600004
134,244,1,125.39053413200008,44.01310719500003,126.11105144700002,42.70220170600004
212,244,5,125.3226954,43.3594368,126.11105144700002,42.70220170600004
241,244,1,125.5103099,43.18727215000007,126.11105144700002,42.70220170600004
242,244,1,125.75605742300002,43.046815276000075,126.11105144700002,42.70220170600004
243,244,23,126.0128726150001,42.81713902300004,126.11105144700002,42.70220170600004
245,244,70,126.2191815000001,42.63006414500006,126.11105144700002,42.70220170600004
251,244,4,126.43160545,42.47803645000005,126.11105144700002,42.70220170600004
252,244,6,126.74025045000008,42.37168875000003,126.11105144700002,42.70220170600004
254,244,1,127.06894057500006,42.28726589100006,126.11105144700002,42.70220170600004
255,244,1,127.27065426600007,42.30857574400005,126.11105144700002,42.70220170600004
256,244,11,127.4246418,42.18310995000007,126.11105144700002,42.70220170600004
259,244,1,127.28470948600011,42.36702901700005,126.11105144700002,42.70220170600004
297,244,11,125.86151678500005,41.79211507800005,126.11105144700002,42.70220170600004
311,244,2,125.44269073300006,43.88860573300008,126.11105144700002,42.70220170600004
312,244,10,125.64987923700005,43.968514371000026,126.11105144700002,42.70220170600004
313,244,1,125.8115129,43.9761267000001,126.11105144700002,42.70220170600004
33D,244,9,127.67961609000008,42.51734649100007,126.11105144700002,42.70220170600004
345,244,1,129.3548533000001,42.89936395700005,126.11105144700002,42.70220170600004
373,244,1,126.61547574000008,43.788298627000074,126.11105144700002,42.70220170600004
375,244,15,126.4965091,43.7948124000001,126.11105144700002,42.70220170600004
378,244,1,126.00717761600004,43.12554858100003,126.11105144700002,42.70220170600004
379,244,7,125.98906661500007,42.96706881600005,126.11105144700002,42.70220170600004
37E,244,2,125.28489156400008,42.300966050000056,126.11105144700002,42.70220170600004
391,244,10,126.4736873000001,41.974801350000064,126.11105144700002,42.70220170600004
393,244,6,126.21020338500011,42.43164050300004,126.11105144700002,42.70220170600004
394,244,1,126.23875010100005,42.502940618000025,126.11105144700002,42.70220170600004
3A8,244,1,127.19147194600009,44.62317776500004,126.11105144700002,42.70220170600004
514,244,1,125.16459091200011,44.4586728,126.11105144700002,42.70220170600004
521,244,1,125.12547930200003,44.65734339800008,126.11105144700002,42.70220170600004
122,297,2,125.1095093880001,43.68619200400008,125.86151678500005,41.79211507800005
131,297,282,125.3209912000001,43.7925926,125.86151678500005,41.79211507800005
132,297,18,125.40367465000008,43.832945650000056,125.86151678500005,41.79211507800005
133,297,1,125.45553092300008,43.94948199800007,125.86151678500005,41.79211507800005
134,297,2,125.39053413200008,44.01310719500003,125.86151678500005,41.79211507800005
212,297,10,125.3226954,43.3594368,125.86151678500005,41.79211507800005
232,297,2,125.50120040100012,42.964997082000025,125.86151678500005,41.79211507800005
233,297,26,125.56291625100005,42.68225550100004,125.86151678500005,41.79211507800005
244,297,2,126.11105144700002,42.70220170600004,125.86151678500005,41.79211507800005
245,297,3,126.2191815000001,42.63006414500006,125.86151678500005,41.79211507800005
252,297,3,126.74025045000008,42.37168875000003,125.86151678500005,41.79211507800005
255,297,8,127.27065426600007,42.30857574400005,125.86151678500005,41.79211507800005
256,297,3,127.4246418,42.18310995000007,125.86151678500005,41.79211507800005
257,297,1,127.5419469840001,42.132698453000046,125.86151678500005,41.79211507800005
259,297,4,127.28470948600011,42.36702901700005,125.86151678500005,41.79211507800005
291,297,30,125.33907782900008,41.72316806100008,125.86151678500005,41.79211507800005
292,297,2,125.55339734600011,41.728965827000025,125.86151678500005,41.79211507800005
294,297,28,125.77106545000004,41.673053150000044,125.86151678500005,41.79211507800005
295,297,9,125.52592370800005,41.52195489600007,125.86151678500005,41.79211507800005
296,297,1,125.5599122640001,41.558182378000026,125.86151678500005,41.79211507800005
311,297,5,125.44269073300006,43.88860573300008,125.86151678500005,41.79211507800005
323,297,2,126.54949530900001,43.943748937000066,125.86151678500005,41.79211507800005
33D,297,12,127.67961609000008,42.51734649100007,125.86151678500005,41.79211507800005
372,297,1,126.65897007300009,43.826640154000074,125.86151678500005,41.79211507800005
